Name,Team,POS,ADP,IP,mSV,mERA,mWHIP,mSO,mIP,mQS,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Lucas Giolito ","BOS","SP",370.6000061035156,117.209,-1.331918420067325,-5.878629218745134,-5.081911497659198,-1.5945099216389378,-1.2565533457223157,-0.8085265127853402,-15.952048916618246,8.771146280653406,-6.180902635964841,"Lucas Giolito","15474",608337
"Anthony Bender ","MIA","RP",705.1699829101562,56.2598,-0.11582619087564419,-0.5452699857828623,-1.7174424681181006,-5.671345808331566,-5.142420678420752,-4.859449152057196,-18.051754283586117,10.863126051721137,-6.188628231864981,"Anthony Bender","19742",669622
"Andre Pallante ","STL","SP",492.2300109863281,139.5,-1.331918420067325,-2.706924061858764,-9.095879324845688,-2.749339222998871,0.16458037998278802,-0.27835286841028817,-15.99783351819815,8.771146280653406,-6.226687237544741,"Andre Pallante","26108",669467
"Chris Paddack ","MIN","SP",554.9000244140625,104.804,-1.331918420067325,-4.301816417897637,-2.8368010362951592,-3.2554248558315715,-2.047470739449808,-2.229963752718464,-16.003395222259964,8.771146280653406,-6.2322489416065565,"Chris Paddack","20099",663978
"Tanner Banks ","PHI","RP",750.1500244140625,64.6297,-1.1561643219197972,-0.7735888176064821,-1.3988488043931397,-5.302645986587695,-4.608789683366575,-4.859449152057196,-18.099486765930887,10.863126051721137,-6.236360714209747,"Tanner Banks","16990",621383
"Walker Buehler ","BOS","SP",266,139.901,-1.331918420067325,-6.28410400380024,-6.644257870813485,-1.5965907677333155,0.19014047730384284,-0.38719016692264807,-16.053920752033168,8.771146280653406,-6.282774471379763,"Walker Buehler","19374",621111
"Jakob Junis ","CLE","SP",606,72.5965,-1.2823234330560025,-1.6377463201486078,-0.2884594617269899,-5.122175800766511,-4.100865196330217,-3.666054529781996,-16.097624741810325,8.771146280653406,-6.326478461156918,"Jakob Junis","13619",596001
"Jordan Hicks ","SFG","SP",439.75,124.13,-1.2501687320399995,-3.3433471823458096,-7.56290928840849,-2.0752083143248443,-0.8153128508842412,-1.111386753679562,-16.158333121682947,8.771146280653406,-6.387186841029539,"Jordan Hicks","19618",663855
"Kris Bubic ","KCR","SP",349.1300048828125,96.8739,-1.3145873830498058,-2.83278563294865,-4.184366357622961,-3.312056910232539,-2.5530531417521916,-1.98115139949882,-16.178000825104967,8.771146280653406,-6.4068545444515586,"Kris Bubic","21455",663460
"Jose A. Ferrer ","WSN","RP",571.7899780273438,60.1169,0.23192722607638136,-0.7281106390914082,-1.8694023933632065,-6.230874666485538,-4.8965068887033425,-4.859449152057196,-18.35241651362431,10.863126051721137,-6.489290461903171,"Jose A. Ferrer","24017",678606
"Hoby Milner ","TEX","RP",999,55.4936,-1.285205035926873,-0.5372468641072746,-0.36338198967225166,-6.1420129523926885,-5.191270291227307,-4.859449152057196,-18.378566285383588,10.863126051721137,-6.515440233662452,"Hoby Milner","13346",571948
"Garrett Cleavinger ","TBR","RP",734.1500244140625,57.9028,-0.6787276432648113,-0.7220566590629945,-2.0834706869683965,-5.068028932316047,-5.037665284127807,-4.859449152057196,-18.44939835779725,10.863126051721137,-6.586272306076112,"Garrett Cleavinger","17897",664076
"Ryne Nelson ","ARI","SP",394.7099914550781,93.2725,-1.3232060139479989,-3.0932364300757342,-2.4724912383643414,-4.42893129329468,-2.782663541008338,-2.2932346766516747,-16.393763193342767,8.771146280653406,-6.622616912689362,"Ryne Nelson","26253",669194
"Joey Cantillo ","CLE","SP",444.6300048828125,83.7128,-1.331918420067325,-1.7968290115619852,-3.7261002461287385,-3.6328636193082384,-3.3921464645154087,-2.561537003877227,-16.441394765458924,8.771146280653406,-6.670248484805517,"Joey Cantillo","23335",676282
"Tyson Miller ","CHC","RP",749.3800048828125,56.8673,-0.9769624297613542,-0.8178853442016605,-0.6759734144824567,-6.10343852220941,-5.103685807255033,-4.859449152057196,-18.53739466996711,10.863126051721137,-6.6742686182459705,"Tyson Miller","19976",668338
"Taylor Rogers ","CIN","RP",569.6900024414062,58.3053,0.03365326560792325,-1.403980179407959,-1.981285386806046,-5.351376332602342,-5.012003526223284,-4.859449152057196,-18.5744413114889,10.863126051721137,-6.711315259767764,"Taylor Rogers","13449",573124
"Reed Garrett ","NYM","RP",742.6300048828125,61.7617,-0.6656054839700152,-0.6212796915440447,-2.951420552430334,-4.691856216585603,-4.79164010554143,-4.859449152057196,-18.58125120212862,10.863126051721137,-6.7181251504074835,"Reed Garrett","16866",657585
"Tommy Kahnle ","DET","RP",594.6900024414062,46.7903,-0.6786551606169509,0.3654258419592339,-1.3360615643312228,-6.375758355990889,-5.746148105019254,-4.859449152057196,-18.63064649605628,10.863126051721137,-6.7675204443351396,"Tommy Kahnle","11384",592454
"Tylor Megill ","NYM","SP",426.7099914550781,78.9578,-1.331918420067325,-1.647388557627749,-2.805374833912979,-4.070057490929578,-3.695303188561096,-3.0371958894378897,-16.58723838053662,8.771146280653406,-6.81609209988321,"Tylor Megill","21318",656731
"Clayton Kershaw ","LAD","SP",515.1300048828125,53.9188,-1.331918420067325,-0.2415890202066128,-0.7159147809878501,-6.219330330189823,-5.291666197580845,-2.826700539644849,-16.627119288677303,8.771146280653406,-6.855973008023897,"Clayton Kershaw","2036",477132
"Brant Hurter ","DET","RP",567.0599975585938,48.208,-1.331918420067325,-0.12271341337868534,-0.39081175009360314,-6.804038904756111,-5.655765766137361,-4.42748306418998,-18.732731318623067,10.863126051721137,-6.869605266901928,"Brant Hurter","30133",676428
"Yariel Rodríguez ","TOR","SP",534.1699829101562,89.4118,-1.331918420067325,-2.595721478077467,-3.5614286908566526,-3.3502815583965226,-3.0287993788422707,-2.8141372921555856,-16.682286818395824,8.771146280653406,-6.911140537742417,"Yariel Rodriguez","33838",684320
"Steven Matz ","STL","SP",642.4000244140625,99.5025,-1.331918420067325,-2.7401877615655055,-3.6968742385261373,-3.7976476622116464,-2.385467858768678,-2.8260278970705817,-16.778123838209872,8.771146280653406,-7.006977557556468,"Steven Matz","13361",571927
"Ben Brown ","CHC","SP/RP",421.1499938964844,48.4508,-1.331918420067325,0.24115358843767468,-0.20269949041931526,-5.806960784211923,-5.640283686179382,-4.04103921261839,-16.78174800505866,8.771146280653406,-7.010601724405253,"Ben Brown","23590",676962
"Nate Pearson ","CHC","RP",677.97998046875,56.1347,-0.8197508756807796,-1.1919296467520741,-1.3693911063415198,-5.505835177414315,-5.1503947108374515,-4.859449152057196,-18.896750669083332,10.863126051721137,-7.033624617362197,"Nate Pearson","20160",663878
"Hayden Wesneski ","HOU","SP",413.9200134277344,93.6101,-1.331918420067325,-3.4681616800062667,-2.3266666420107076,-3.7201286243727747,-2.761141654998073,-3.2081567651782206,-16.816173786633367,8.771146280653406,-7.045027505979959,"Hayden Wesneski","27581",669713
"Jorge Alcala ","MIN","RP",999,58.8838,-1.2724680321771555,-1.3070402618175252,-1.051692563090373,-5.47686955503514,-4.97512237985947,-4.859449152057196,-18.942641944036858,10.863126051721137,-7.079515892315719,"Jorge Alcala","19459",660896
"Ryan Thompson ","ARI","RP",999,59.9895,-1.0140473269839851,-0.29624277602785176,-1.5556361067719655,-6.350108014500136,-4.9046329255809695,-4.859449152057196,-18.980116301922102,10.863126051721137,-7.116990250200965,"Ryan Thompson","16647",657044
"Michael McGreevy ","STL","RP",468.0400085449219,52.8845,-1.331918420067325,-0.4153293369523115,-1.2634698887537226,-6.772552149440487,-5.357614001773964,-3.840033593783022,-18.98091739077083,10.863126051721137,-7.117791339049694,"Michael McGreevy","29869",700241
"Tony Gonsolin ","LAD","SP",429.4599914550781,91.1263,-1.331918420067325,-4.0915579342552935,-1.9115573060433626,-4.269661161115261,-2.919491876557031,-2.368646985550213,-16.892833683588485,8.771146280653406,-7.121687402935079,"Tony Gonsolin","19388",664062
"Gregory Soto ","BAL","RP",999,54.0387,-0.8004637458181358,-0.2329105302831966,-2.330910355368921,-5.535126872098648,-5.284022197249713,-4.859449152057196,-19.042882852875813,10.863126051721137,-7.179756801154673,"Gregory Soto","19677",642397
"Erik Swanson ","TOR","RP",746.5599975585938,56.0638,-0.43394527770675617,-1.3169237548947224,-1.458560616025834,-5.838118152961274,-5.154916904351835,-4.859449152057196,-19.061913857997617,10.863126051721137,-7.19878780627648,"Erik Swanson","16587",657024
"Javier Assad ","CHC","SP",624.1699829101562,126.748,-1.331918420067325,-4.154169776993428,-6.760191297868124,-2.526244070024614,-0.6484503795133313,-1.5633219956786055,-16.984295940145433,8.771146280653406,-7.213149659492023,"Javier Assad","21741",665871
"Lance Lynn ",,"SP",600.27001953125,107.257,-1.331918420067325,-5.39052080109915,-4.515393047605356,-2.8036507847324743,-1.8910827130760743,-1.0775534538598446,-17.010119220440227,8.771146280653406,-7.238972939786818,"Lance Lynn","2520",458681
"Landen Roupp ","SFG","RP",567.3099975585938,57.8347,-1.331918420067325,-0.2406415357458919,-2.602876551659971,-5.738810652661007,-5.042009450017552,-4.164853065896638,-19.121109676048384,10.863126051721137,-7.257983624327247,"Landen Roupp","30076",694738
"Rhett Lowder ","CIN","SP",486.6499938964844,106.185,-1.331918420067325,-3.774311490709235,-4.6254809858582995,-3.662471188571221,-1.9594098126952015,-1.6829409713573664,-17.036532869258647,8.771146280653406,-7.265386588605239,"Rhett Lowder","33876",695076
"Beau Brieske ","DET","SP/RP",495.25,64.6535,0.4870557100621409,-0.8848892112577529,-2.0320793855752957,-5.444700571815994,-4.607272070828672,-4.5570513063078355,-17.03893683572341,8.771146280653406,-7.267790555070004,"Beau Brieske","26079",689225
"Héctor Neris ","ATL","RP",733.8099975585938,52.3284,-0.6114939736690244,-0.7300178317205948,-1.7310876835345574,-5.86042950384947,-5.393062414890857,-4.859449152057196,-19.185540559721698,10.863126051721137,-7.322414508000561,"Hector Neris","11804",593576
"AJ Smith-Shawver ","ATL","RP",472.7300109863281,66.9181,-1.331918420067325,-2.456763060868199,-2.6394484032521293,-4.911769169002397,-4.462894585732465,-3.391165527322725,-19.19395916624524,10.863126051721137,-7.330833114524101,"AJ Smith-Shawver","29960",700363
"Osvaldo Bido ","OAK","SP",439.4200134277344,101.241,-1.331918420067325,-4.540392940219914,-3.9525947153355676,-3.2638486878152064,-2.2746286379315626,-1.7682730797282524,-17.131656481097828,8.771146280653406,-7.360510200444422,"Osvaldo Bido","23150",674370
"Colin Poche ","WSN","RP",746.8300170898438,48.6617,-0.4732010270509536,-0.7255039613045817,-1.055022474908875,-6.504330272057074,-5.626838709204971,-4.859449152057196,-19.244345596583653,10.863126051721137,-7.381219544862512,"Colin Poche","19403",621363
"Brady Basso ","OAK","RP",748.97998046875,49.4854,-1.331918420067325,-0.7980245184939283,-0.7527215378724991,-6.392257002768353,-5.574319343900916,-4.421781019624637,-19.27102184272766,10.863126051721137,-7.407895791006521,"Brady Basso","25582",669620
"Tyler Anderson ","LAA","SP",497.4200134277344,169.181,-1.331918420067325,-9.168867674372407,-8.845428483206888,-0.5165245686229109,2.0569371764350364,0.609632309514087,-17.196169660320408,8.771146280653406,-7.425023379667001,"Tyler Anderson","12880",542881
"Kyle Gibson ",,"SP",661.8800048828125,131.158,-1.331918420067325,-6.0058939065717825,-7.57823113581212,-2.1264931908302613,-0.3672338577543818,0.20384358077284975,-17.205926930263022,8.771146280653406,-7.434780649609616,"Kyle Gibson","10123",502043
"Jake Cousins ","NYY","RP",999,50.0266,-1.0171441942507156,-0.3496869424921686,-2.036508760961283,-5.533049340265386,-5.539815304098873,-4.859449152057196,-19.33565369412562,10.863126051721137,-7.472527642404485,"Jake Cousins","21620",664776
"José Buttó ","NYM","SP/RP",649.25,62.9003,-0.9631562671825121,-0.2267781313551476,-1.470835561118684,-5.338554221174918,-4.71904982800934,-4.526168091242333,-17.244542100082935,8.771146280653406,-7.473395819429529,"Jose Butto","23313",676130
"Tony Santillan ","CIN","RP",545.7899780273438,58.338,-0.3028965231008405,-1.6904839482874723,-2.495638631644531,-5.002392285406696,-5.009924834819205,-4.859449152057196,-19.36078537531594,10.863126051721137,-7.497659323594803,"Tony Santillan","19926",663574
"Bryan King ","HOU","RP",999,48.4582,-1.2569748622196617,0.24287907455486993,-1.6772929823374505,-6.183604379963968,-5.639812350746937,-4.859449152057196,-19.37425465277034,10.863126051721137,-7.511128601049204,"Bryan King","25890",687911
"Ryan Fernandez ","STL","RP",675.4400024414062,62.5018,-0.8962947791196594,-0.7106135476369825,-2.834964491462525,-5.329888193186669,-4.744455245590955,-4.859449152057196,-19.375665409053983,10.863126051721137,-7.512539357332848,"Ryan Fernandez","24862",681676
"Jorge López ","WSN","RP",406.2099914550781,61.0324,0.6834741402002078,-1.6432390644249053,-2.7886049235798596,-5.952042819497896,-4.838136689292824,-4.859449152057196,-19.39799850865247,10.863126051721137,-7.534872456931334,"Jorge Lopez","14527",605347
"Jackson Jobe ","DET","SP",265.4200134277344,108.59,-1.331918420067325,-4.750916031515816,-4.133941868506164,-3.5788161786912456,-1.8060964109535445,-1.7457088431915957,-17.34739775292569,8.771146280653406,-7.5762514722722845,"Jackson Jobe","30203",695549
"Craig Kimbrel ",,"RP",675.7899780273438,45.9957,-0.35952169853834465,-0.8526345245860729,-1.7423734215880131,-5.862575870336675,-5.796806935721557,-4.859449152057196,-19.473361602827858,10.863126051721137,-7.610235551106721,"Craig Kimbrel","6655",518886
"Colin Holderman ","PIT","RP",730.22998046875,57.9642,-0.6689129581929301,-0.591300757203438,-2.6953870302407092,-5.627462441727149,-5.033756459014159,-4.859449152057196,-19.47626879843558,10.863126051721137,-7.613142746714441,"Colin Holderman","22361",670059
"Jose Quintana ","MIL","SP",540.1300048828125,122.648,-1.331918420067325,-4.635717079732296,-7.0718997508029915,-3.0487169394726554,-0.9098469788101315,-0.4070665684924793,-17.405165737377878,8.771146280653406,-7.63401945672447,"Jose Quintana","11423",500779
"Gabe Speier ","SEA","RP",999,45.4005,-1.3315740941488747,-0.5173452758652841,-0.7355420139865074,-6.2445867844941265,-5.834758923111715,-4.859449152057196,-19.523256243663702,10.863126051721137,-7.660130191942564,"Gabe Speier","17170",642100
"Frankie Montas ","NYM","SP",403.55999755859375,89.9123,-1.331918420067325,-3.5821942548553323,-4.0266981419565395,-3.848560831585772,-2.9968944937185236,-1.6835188720385488,-17.46978501422204,8.771146280653406,-7.698638733568636,"Frankie Montas","14309",593423
"Jordan Montgomery ","ARI","SP",447.05999755859375,105.127,-1.2935444421800344,-3.818866958150349,-4.942609585345012,-4.01644141414396,-2.0268701220763345,-1.3763261167001597,-17.47465863859585,8.771146280653406,-7.703512357942444,"Jordan Montgomery","16511",656756
"Joe Mantiply ","ARI","RP",999,54.9156,-1.1099447019539852,-0.5152963347629045,-1.4897862138401592,-6.368468766138336,-5.228120550284661,-4.859449152057196,-19.57106571903724,10.863126051721137,-7.7079396673161025,"Joe Mantiply","14857",573009
"Simeon Woods Richardson ","MIN","SP",514.0599975585938,121.78,-1.331918420067325,-5.864835788567991,-5.6138471007193855,-2.6339295125392197,-0.9651590916739213,-1.0819130729400912,-17.49160298650793,8.771146280653406,-7.7204567058545255,"Simeon Woods Richardson","24494",680573
"Nick Sandlin ","TOR","RP",750.3300170898438,57.1189,-1.3062793459057138,-1.1420444748239813,-1.782779119454173,-5.431005789942471,-5.087647998987903,-4.859449152057196,-19.609205881171434,10.863126051721137,-7.746079829450297,"Nick Sandlin","20517",680704
"Angel Perdomo ","ATL","RP",999,44.7341,-1.331918420067325,-0.1697523397349898,-1.5967267575480937,-5.786145694745915,-5.8772430755088925,-4.859449152057196,-19.62123543966241,10.863126051721137,-7.758109387941273,"Angel Perdomo","17759",622780
"Emilio Pagán ","CIN","RP",731.3800048828125,59.1026,-0.7868726447919229,-2.2504007593635986,-1.3666523348712725,-5.427580883494068,-4.961176152974705,-4.859449152057196,-19.65213192755276,10.863126051721137,-7.789005875831622,"Emilio Pagan","14771",641941
"Colin Rea ","CHC","SP",599.4400024414062,116.283,-1.2869301738556258,-6.150444565603267,-3.836991839654233,-3.384579571967807,-1.3156054979463399,-1.599581533427023,-17.574133182454293,8.771146280653406,-7.802986901800887,"Colin Rea","12317",607067
"Max Meyer ","MIA","SP",413.8999938964844,128.877,-1.331918420067325,-5.8866032189075,-7.211910013723968,-2.0781671846717384,-0.5126707531414707,-0.5547788778017412,-17.576048468313743,8.771146280653406,-7.804902187660337,"Max Meyer","27474",676974
"Scott Barlow ","CIN","RP",734.02001953125,57.867,-1.002828616749904,-1.0873004739310217,-2.285930400995434,-5.425100796406821,-5.039953620084397,-4.859449152057196,-19.700563060224773,10.863126051721137,-7.837437008503635,"Scott Barlow","14993",605130
"Ryan Burr ","TOR","RP",999,42.4944,-1.320448791762226,-0.446865679159711,-0.8105210231347009,-6.251389177962663,-6.020031931583052,-4.859449152057196,-19.708705755659548,10.863126051721137,-7.845579703938409,"Ryan Burr","17536",621114
"Ryne Stanek ","NYM","RP",749.3499755859375,55.1801,-1.027782311475354,-1.0004535910578893,-2.199333196053372,-5.436748639626611,-5.211252432850159,-4.859449152057196,-19.735019323120582,10.863126051721137,-7.871893271399442,"Ryne Stanek","15947",592773
"Jacob Webb ","TEX","RP",737.0999755859375,60.4431,-0.15360422330503218,-1.636685397069444,-2.7324131529016986,-5.50263717038076,-4.875713164862706,-4.859449152057196,-19.760502260576835,10.863126051721137,-7.897376208855697,"Jacob Webb","19274",657097
"Dennis Santana ","PIT","RP",621.2899780273438,63.7983,-0.04753111822132809,-2.028070176911051,-2.732624425286354,-5.463273691108766,-4.661801056709762,-4.859449152057196,-19.792749620294455,10.863126051721137,-7.929623568573316,"Dennis Santana","17878",642701
"Nick Mears ","MIL","RP",733.1900024414062,57.5919,-1.257985872655913,-1.3045990570106023,-2.4543262101298873,-4.871225557830026,-5.057489584318431,-4.859449152057196,-19.805075434002053,10.863126051721137,-7.9419493822809155,"Nick Mears","25376",683232
"Eduard Bazardo ","SEA","RP",999,39.1057,-1.1832962665787659,-0.4301250604766894,-0.26721439529360547,-6.899587268121606,-6.2360823168887585,-4.859449152057196,-19.87575445941662,10.863126051721137,-8.012628407695482,"Eduard Bazardo","20997",660825
"Jared Koenig ","MIL","SP/RP",730.72998046875,63.1079,-0.8074597849897888,0.017573998813959716,-2.1913553697563914,-5.4698168073807825,-4.7058147387945795,-4.641036248990641,-17.797908951098222,8.771146280653406,-8.026762670444816,"Jared Koenig","27517",657649
"Tristan Beck ","SFG","RP",750.6300048828125,53.96,-1.2493367884261788,-0.8856968318053203,-1.228514400734782,-6.460083101559413,-5.289039317288877,-4.781332619522827,-19.894003059337397,10.863126051721137,-8.03087700761626,"Tristan Beck","21584",663941
"Keegan Thompson ","CHC","RP",999,52.2952,-1.0293745433373318,-0.9686662195789245,-1.8384584774974542,-5.942876847967491,-5.395185369993958,-4.728888187101277,-19.903449645476435,10.863126051721137,-8.040323593755298,"Keegan Thompson","19795",624522
"Brock Burke ","LAA","RP",749.72998046875,61.3807,-1.154744817034953,-1.538635751272421,-2.109580749227492,-5.445831754629121,-4.815935768954704,-4.859449152057196,-19.924177993175885,10.863126051721137,-8.061051941454748,"Brock Burke","17968",656271
"Caleb Thielbar ","CHC","RP",999,46.3968,-1.1832571456764196,-0.8238328932645335,-1.1514905242326932,-6.135140449554397,-5.771238082943553,-4.859449152057196,-19.924408247728792,10.863126051721137,-8.061282196007651,"Caleb Thielbar","10078",573204
"Erik Miller ","SFG","SP/RP",999,58.2488,-1.1802906549020546,0.3913822059343482,-2.4792403762762536,-4.753908872512993,-5.0156110176935895,-4.859449152057196,-17.89711786750774,8.771146280653406,-8.125971586854332,"Erik Miller","26252",669062
"John Schreiber ","KCR","RP",999,56.6108,-0.9524216761263052,-0.6317545223229715,-2.427889289297692,-6.011142978657461,-5.120040271215167,-4.859449152057196,-20.002697889676792,10.863126051721137,-8.139571837955653,"John Schreiber","20020",670167
"Tomoyuki Sugano ","BAL","SP",352.1000061035156,124.662,-1.331918420067325,-6.691065762836901,-4.442953957563222,-3.497548456587275,-0.7813908057621995,-1.1773420312501937,-17.922219434067117,8.771146280653406,-8.15107315341371,"Tomoyuki Sugano","sa3025685",608372
"Eli Morgan ","CHC","RP",999,46.7456,-1.3316647024148116,-0.8490070054471761,-0.6994045679185936,-6.622634352243444,-5.748998979084847,-4.859449152057196,-20.111158759166067,10.863126051721137,-8.24803270744493,"Eli Morgan","20203",669212
"Caleb Ferguson ","PIT","RP",999,53.055,-1.1863303240356295,-0.29224174930681746,-2.7112209100530054,-5.731906536870533,-5.346738264999939,-4.859449152057196,-20.127886937323115,10.863126051721137,-8.26476088560198,"Caleb Ferguson","19349",657571
"Sawyer Gipson-Long ","DET","RP",720.4600219726562,39.2488,-1.331918420067325,-0.8875280658775054,-0.6681949843165561,-7.064490114538858,-6.226962292440232,-3.9773280248486755,-20.156421902089154,10.863126051721137,-8.293295850368013,"Sawyer Gipson-Long","26048",687830
"Michel Otañez ","OAK","RP",743.6300048828125,55.5013,-1.0220180318576844,-0.6695332766191705,-3.673144490174543,-4.760746958024314,-5.190776823945352,-4.859449152057196,-20.175668732678258,10.863126051721137,-8.31254268095712,"Michel Otanez","22533",671305
"Paul Blackburn ","NYM","SP",643.8300170898438,103.73,-1.331918420067325,-4.54883016897875,-4.617709050086338,-3.715459595290144,-2.1159729482079244,-1.7563383365297331,-18.086228519160215,8.771146280653406,-8.31508223850681,"Paul Blackburn","14739",621112
"Tyler Ferguson ","OAK","RP",750.0800170898438,63.2815,-0.8045648063976302,-1.6549250833295897,-3.281170790764526,-4.9633309137825625,-4.694746868381941,-4.859449152057196,-20.258187614713446,10.863126051721137,-8.395061562992307,"Tyler Ferguson","19481",621053
"Tayler Saucedo ","SEA","RP",999,53.4225,-1.0350310217210454,-0.454224713417401,-2.3945680212874505,-6.2153012084457,-5.323308418996109,-4.859449152057196,-20.2818825359249,10.863126051721137,-8.418756484203763,"Tayler Saucedo","17888",642048
"Shane Smith ","CHW","RP",749.4000244140625,54.288,-1.331918420067325,-1.4231174498076775,-1.7737863806706913,-6.036393314325858,-5.26813152930076,-4.512989363364294,-20.34633645753661,10.863126051721137,-8.48321040581547,"Shane Smith","sa3020469",681343
"Bryan Hoeing ","SDP","RP",999,62.031,-1.331918420067325,-1.5253241030761422,-1.7802800632902291,-6.239846371325926,-4.774471870499273,-4.696364690845136,-20.34820551910403,10.863126051721137,-8.485079467382892,"Bryan Hoeing","26304",663773
"Andrew Painter ","PHI","SP",999,61.8706,-1.331918420067325,-2.0274774742194492,-1.7275146668461079,-5.485554958703759,-4.784702865151827,-2.9293881940969744,-18.286556579085442,8.771146280653406,-8.515410298432034,"Andrew Painter","sa3017880",691725
"Davis Martin ","CHW","SP",659.0399780273438,120.125,-1.331918420067325,-6.159423540235982,-6.1481555712262175,-2.4888082160061837,-1.0706647799860054,-1.1020269509086011,-18.30099747843031,8.771146280653406,-8.529851197776907,"Davis Martin","21448",663436
"Mitch Spence ","OAK","SP",574.27001953125,122.054,-1.331918420067325,-5.932475557371286,-5.700523156935508,-3.0798837411190263,-0.9476739577316217,-1.323778433332628,-18.316253266557393,8.771146280653406,-8.545106985903988,"Mitch Spence","27707",687765
"Erik Sabrowski ","CLE","RP",999,51.0014,-1.2816175982720606,0.019514325361032325,-3.2303401074350497,-5.590421239724658,-5.477670529914598,-4.859449152057196,-20.41998430204253,10.863126051721137,-8.556858250321392,"Erik Sabrowski","24978",681870
"Tayler Scott ","HOU","RP",749.7899780273438,61.1104,-1.177830635834151,-0.8719685562544659,-3.2265386221204357,-5.473994815931955,-4.833168210681157,-4.859449152057196,-20.44294999287936,10.863126051721137,-8.579823941158221,"Tayler Scott","13652",605463
"Sam Moll ","CIN","RP",999,52.7753,-1.2216977675083742,-0.8574103497985733,-2.2219848689746606,-5.9423667066988255,-5.364575076463041,-4.859449152057196,-20.46748392150067,10.863126051721137,-8.604357869779532,"Sam Moll","14874",594580
"Seth Halvorsen ","COL","RP",362.4599914550781,61.3933,1.3534235542864015,-2.575662774680893,-3.994880284686812,-5.5763965613985365,-4.815130996536768,-4.859449152057196,-20.468096215073803,10.863126051721137,-8.604970163352666,"Seth Halvorsen","33294",678020
"Danny Young ","NYM","RP",999,47.8023,-1.331918420067325,-0.6741391288224765,-1.908322857275953,-6.030311135292096,-5.681629629173133,-4.859449152057196,-20.48577032268818,10.863126051721137,-8.62264427096704,"Danny Young","18439",664849
"Ben Lively ","CLE","SP",527.9600219726562,138.074,-1.331918420067325,-7.563975281388913,-6.571471038935046,-2.3100583866472477,0.07364717693449091,-0.7116090374883365,-18.41538498759238,8.771146280653406,-8.644238706938971,"Ben Lively","14932",594902
"Andrew Chafin ","DET","RP",999,48.4271,-1.010652860856219,-0.494257637259566,-2.555057478096447,-5.977770918653289,-5.641796434574535,-4.859449152057196,-20.53898448149725,10.863126051721137,-8.675858429776111,"Andrew Chafin","12988",605177
"Troy Taylor ","SEA","RP",999,45.5087,-1.1486329834389781,-0.6285788197214385,-1.5644882014168582,-6.538267286109904,-5.82785670454991,-4.859449152057196,-20.567273147294284,10.863126051721137,-8.704147095573147,"Troy Taylor","31883",700187
"Sean Hjelle ","SFG","RP",999,62.5073,-1.322813289566283,-1.2277633889300004,-2.5056752737286954,-5.924181355956598,-4.744107216177214,-4.859449152057196,-20.58398967641599,10.863126051721137,-8.72086362469485,"Sean Hjelle","21481",663546
"Michael Lorenzen ","KCR","SP",538,137.294,-1.3316016951217715,-6.195048377822319,-8.192848441351389,-2.427217007203374,0.023925909747191228,-0.38200099677853516,-18.5047906085302,8.771146280653406,-8.73364432787679,"Michael Lorenzen","14843",547179
"Dylan Floro ","OAK","RP",999,55.3727,-1.2341011617575846,-0.5468181405162165,-2.085756462183591,-6.719474512614601,-5.198973634099987,-4.859449152057196,-20.644573063229174,10.863126051721137,-8.781447011508037,"Dylan Floro","13394",571670
"Phil Maton ",,"RP",750.8300170898438,50.5493,-1.218153070115519,-1.3085897120351193,-1.480668458563255,-6.31450724136719,-5.506492034949319,-4.859449152057196,-20.687859669087597,10.863126051721137,-8.824733617366459,"Phil Maton","18064",664208
"Trevor Williams ","WSN","SP",524.6900024414062,112.428,-1.331918420067325,-4.928725336263955,-4.989547036122446,-3.4420034798322803,-1.5613945224022194,-2.3507412650898365,-18.604330059778064,8.771146280653406,-8.833183779124658,"Trevor Williams","16977",592866
"Michael Tonkin ","MIN","RP",999,58.3346,-1.2524067053844201,-1.909865528680534,-2.036297850542591,-5.648323420962454,-5.010137641064504,-4.859449152057196,-20.7164802986917,10.863126051721137,-8.85335424697056,"Michael Tonkin","10315",543859
"Craig Yoho ","MIL","RP",999,37.1884,-1.331918420067325,-0.1569309217082944,-1.2647274858090853,-6.745382346699734,-6.358322115502591,-4.859449152057196,-20.716730441844227,10.863126051721137,-8.853604390123088,"Craig Yoho","sa3023032",684974
"Mason Montgomery ","TBR","RP",607.6699829101562,54.988,-1.0425692170985343,-1.3547320449774074,-2.636892395419365,-5.617260636126485,-5.2235015603295585,-4.859449152057196,-20.734405006008544,10.863126051721137,-8.871278954287407,"Mason Montgomery","29770",682254
"Cade Cavalli ","WSN","SP",623.3099975585938,73.1663,-1.331918420067325,-2.5827457089094104,-3.372285976784056,-4.960113531068638,-4.064539778275555,-2.3496361916702257,-18.66123960677521,8.771146280653406,-8.890093326121802,"Cade Cavalli","27473",676917
"Bubba Chandler ","PIT","SP",296.6000061035156,91.784,-1.331918420067325,-4.035166811749995,-4.454078784335224,-3.888511444961583,-2.8775595611548046,-2.076427676647887,-18.663662698916816,8.771146280653406,-8.892516418263408,"Bubba Chandler","sa3017428",696149
"Kaleb Ort ","HOU","RP",999,56.7417,-1.1516381178374988,-1.8823364425067184,-2.1387234993825306,-5.631783473392625,-5.111696320742355,-4.859449152057196,-20.77562700591892,10.863126051721137,-8.912500954197784,"Kaleb Ort","20061",672391
